,DN,target,Name,x_centroid,y_centroid,area_m,perimeter,glaciersum,mean_elevation,median_elevation,std_elevation,min_elevation,max_elevation,range_elevation,variance_elevation,region,region_name,mean_slope,median_slope,std_slope,min_slope,max_slope,range_slope,variance_slope,glarea_percent,glacier,x_wgs,y_wgs,M,Rc,Cc,mean_annual_T,mean_jan_T,mean_july_T,mean_monsoon_T,mean_no_monsoon_T,count_zeros
619,6,0,FF,5264616.848,-1703958.19,11496076.2,20614.695,1722593.071,3963.228165374677,3951.0,462.6046626543591,2720.0,5195.0,2475.0,214003.0739095534,7,tadjikistan,36.87754533472988,37.68327713012695,14.128401287306968,0.525639116764069,73.7948989868164,73.26925987005234,199.6117229351772,14.984182785775202,1,72.065,38.647,8391701.363408078,0.3399426616233149,1.7273221036819228,-10.22406,-22.489136,2.3249512,-2.5107117,-17.968704,10.1875
622,2,0,FF,5267590.023,-1709341.42,47575239.27,49659.722,9338116.175,4181.263382128032,4254.0,544.5598177525058,2511.0,5576.0,3065.0,296545.39511064225,7,tadjikistan,34.73526511293824,36.33014678955078,15.17342537533638,0.371688187122345,80.04475402832031,79.67306584119797,230.232837620902,19.62810133650433,1,72.022,38.602,21140778.181779776,0.2424277200861877,2.04543191102498,-8.266541,-20.690704,4.543457,-0.42956543,-16.136414,11.875
623,3,0,FF,5259071.0,-1708206.83,1297234.288,7466.436,0.0,3328.27418431597,3365.0,342.78758574999705,2542.0,3949.0,1407.0,117503.32894431156,7,tadjikistan,35.85929235432171,37.40815734863281,9.068321854918263,4.647088050842285,58.73735427856445,54.09026622772217,82.23446126438824,0.0,0,72.006,38.687,1602519.4416932706,0.2924163081221128,1.86241032605485,-8.156036,-20.066147,3.9976807,-0.6888428,-15.65506,12.75
624,5,0,FF,5263420.831,-1711517.1,4396636.644,11826.398,0.0,3411.79023813545,3332.0,455.6957115992701,2532.0,4509.0,1977.0,207658.5815699652,7,tadjikistan,37.88422110784982,37.83214569091797,12.280866382007774,1.532166004180908,73.80997467041016,72.27780866622925,150.81967909272873,0.0,0,71.987,38.635,4145404.904896104,0.3950257973437971,1.6023723287689509,-8.266541,-20.690704,4.543457,-0.42956543,-16.136414,11.875
625,6,1,DF,5264945.35,-1702120.45,317811.262,3378.971,0.0,4362.0163551401865,4369.5,158.88836148299978,3982.0,4680.0,698.0,25245.51141475241,7,tadjikistan,38.68817104357425,39.07832145690918,7.483205045946288,10.041178703308104,60.84861755371094,50.80743885040283,55.998357759675976,0.0,0,72.084,38.65,393495.7662941852,0.3497922781426814,1.7028290742697672,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
633,7,1,DF,5262338.216,-1698552.36,345285.6,3814.967,0.0,3211.954838709677,3215.0,225.0327386055833,2748.0,3734.0,986.0,50639.733444328784,7,tadjikistan,39.672863943858815,39.51329803466797,6.985860223455406,10.917174339294434,58.03440475463867,47.11723041534424,48.80224306165641,0.0,0,72.111,38.685,579383.5337473787,0.2981307409646325,1.8444750544466693,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
635,8,1,DF,5262666.864,-1698450.01,209399.009,3051.974,0.0,3342.709219858156,3346.5,215.69013560162009,2850.0,3764.0,914.0,46522.23459584525,7,tadjikistan,43.4431326710586,44.08953094482422,7.518852927688666,19.151931762695312,61.39250564575195,42.24057388305664,56.533149348212426,0.0,0,72.113,38.683,418247.64736046514,0.2825028457709654,1.8948060041676424,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
637,9,0,FF,5263382.553,-1696438.86,5862429.708,15913.863,0.0,4059.1910069664345,4137.0,408.86340146690543,2771.0,4797.0,2026.0,167169.2810590879,7,tadjikistan,36.60869417697135,38.92277908325195,15.761962831278163,0.831073462963104,74.58761596679688,73.75654250383377,248.4394722945943,0.0,0,72.135,38.682,4905443.35652901,0.2908950174353002,1.86727388969732,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
638,10,1,DF,5265152.97,-1700019.1,742.55,108.999,0.0,3282.0,3282.0,0.0,3282.0,3282.0,0.0,0.0,7,tadjikistan,54.76224136352539,54.76224136352539,0.0,54.76224136352539,54.76224136352539,0.0,0.0,0.0,0,72.106,38.654,0.0,0.7853993532502325,1.136399139196378,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
644,11,1,DF,5264820.385,-1701049.39,995759.118,6430.944,0.0,3941.3117076808353,3970.0,376.9082926634025,2959.0,4675.0,1716.0,142059.86107844108,7,tadjikistan,46.116281288226624,46.95221328735352,9.921570377214657,8.064230918884277,67.80306243896484,59.738831520080566,98.43755875002336,0.0,0,72.094,38.654,1712357.457242327,0.3025622215274902,1.83091766819264,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
648,12,1,DF,5266180.442,-1701117.65,3845664.783,11172.404,571810.269,4088.811160455687,4114.0,374.2157505272038,3006.0,4957.0,1951.0,140037.42794263843,7,tadjikistan,38.304859861394895,40.01242446899414,12.456583432408296,2.626428127288818,72.5047378540039,69.87830972671509,155.16647080854884,14.868957677427394,1,72.098,38.641,3825982.524225115,0.3871578112387712,1.61857248294949,-10.22406,-22.489136,2.3249512,-2.5107117,-17.968704,10.1875
650,13,0,FF,5265399.229,-1696048.34,6729794.817,17216.799,805419.068,3967.588988193754,4122.0,530.0634830251416,2844.0,4957.0,2113.0,280967.29603674466,7,tadjikistan,34.70729962866998,36.603397369384766,13.733003536809772,0.743345081806183,71.8818359375,71.13849085569382,188.59538614202967,11.967958755078936,1,72.146,38.664,5481512.498873124,0.2853033484919518,1.8854834787408408,-8.908234,-20.70337,3.0299072,-1.5294495,-16.318024,12.3125
653,14,1,DF,5270052.6,-1694828.35,398749.177,4087.465,0.0,4053.262569832402,4063.0,266.1393901791722,3447.0,4658.0,1211.0,70830.17500494167,7,tadjikistan,42.07507297224617,41.83629989624024,7.374838803319327,19.63940048217773,66.10895538330078,46.46955490112305,54.38824737494445,0.0,0,72.172,38.623,764705.199278269,0.2999173360316817,1.83897311800514,-13.822571,-25.905777,-1.4661255,-6.252838,-21.423462,10.25
655,15,1,DF,5270582.041,-1694626.14,762598.519,5449.953,0.0,4261.239532619279,4295.0,317.10091506633387,3389.0,4846.0,1457.0,100552.99033590627,7,tadjikistan,43.56498253032086,43.427547454833984,8.63218597207036,7.474344253540039,67.37256622314453,59.89822196960449,74.51463465640832,0.0,0,72.176,38.619,1272352.7433304926,0.3226415590698904,1.7730297057489244,-13.822571,-25.905777,-1.4661255,-6.252838,-21.423462,10.25
657,16,1,DF,5271036.486,-1694945.73,415827.82,3760.468,0.0,4119.810714285714,4129.0,242.0127872053837,3527.0,4647.0,1120.0,58570.18917091833,7,tadjikistan,46.6872404720102,47.91444396972656,9.03018371906281,6.33640718460083,66.31063842773438,59.974231243133545,81.54421800002706,0.0,0,72.174,38.614,722228.7846714503,0.3695214136815671,1.6567476390467102,-13.822571,-25.905777,-1.4661255,-6.252838,-21.423462,10.25
661,17,1,DF,5269546.043,-1694535.08,3169202.026,11008.905,1753.902,4151.797797563261,4150.0,446.07235463715006,3147.0,5155.0,2008.0,198980.54557153137,7,tadjikistan,39.962407209656455,40.38737106323242,8.710978239781936,6.389800548553467,66.92290496826172,60.53310441970825,75.88114189395438,0.0553420698841873,1,72.174,38.629,3574692.3500857614,0.3286030126973379,1.7568731082923343,-13.822571,-25.905777,-1.4661255,-6.252838,-21.423462,10.25
663,18,1,DF,5270310.624,-1697663.29,796013.255,5613.452,0.0,4112.647388059701,4133.5,304.9340439951036,3362.0,4785.0,1423.0,92984.77118720776,7,tadjikistan,43.60178275161714,43.78262519836426,9.08909118920941,8.766008377075195,67.53679656982422,58.77078819274902,82.61157864576413,0.0,0,72.145,38.612,1269594.5511988837,0.3174462029836854,1.7874796136614006,-10.22406,-22.489136,2.3249512,-2.5107117,-17.968704,10.1875
665,20,1,DF,5255436.799,-1713606.13,173756.625,2452.479,0.0,3915.871794871795,3927.5,179.83073895904508,3492.0,4215.0,723.0,32339.094674556218,7,tadjikistan,43.37344255610409,44.09882354736328,7.103703531396793,8.171918869018555,58.06031036376953,49.88839149475098,50.46260386197927,0.0,0,71.941,38.705,301376.22140710603,0.3630284336183924,1.6714979367241554,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
666,21,1,DF,5257176.466,-1714505.87,292564.573,3596.969,0.0,3783.489847715736,3783.5,200.07114508319447,3343.0,4210.0,867.0,40028.4630949007,7,tadjikistan,40.2504916215306,40.942481994628906,7.732090502016297,9.934940338134766,58.26115798950195,48.32621765136719,59.78522353137064,0.0,0,71.937,38.685,468953.6984754433,0.2841569024169895,1.889283191548802,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
670,22,1,DF,5257743.13,-1713194.99,48265.729,2016.483,0.0,3422.723076923077,3446.0,148.2213010428671,3154.0,3650.0,496.0,21969.55408284024,7,tadjikistan,36.01462229215182,36.29605865478516,5.107987180484034,20.756322860717773,43.6826171875,22.926294326782227,26.091533035989222,0.0,0,71.952,38.684,108968.53484223784,0.1491624829774029,2.6076323709425453,-8.156036,-20.066147,3.9976807,-0.6888428,-15.65506,12.75
671,23,1,DF,5257359.537,-1713153.48,742.55,108.999,0.0,3191.0,3191.0,0.0,3191.0,3191.0,0.0,0.0,7,tadjikistan,21.97490501403809,21.97490501403809,0.0,21.97490501403809,21.97490501403809,0.0,0.0,0.0,0,71.951,38.688,0.0,0.7853993532502325,1.136399139196378,-8.156036,-20.066147,3.9976807,-0.6888428,-15.65506,12.75
672,25,1,DF,5255298.45,-1716942.5,249496.692,2833.976,0.0,3975.877976190476,3978.5,153.77060447519253,3605.0,4259.0,654.0,23645.398800666106,7,tadjikistan,37.98578080818767,38.32319259643555,6.586764627212633,5.667261600494385,52.534027099609375,46.86676549911499,43.38546825429957,0.0,0,71.907,38.696,326670.6707304346,0.390375289923298,1.6118885334548734,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
673,26,1,DF,5255029.266,-1717079.83,170043.876,2670.477,0.0,3901.807860262009,3896.0,145.26151009046453,3577.0,4212.0,635.0,21100.906313762127,7,tadjikistan,38.073881923892095,38.38035583496094,6.008245491455047,20.944305419921875,51.21708297729492,30.272777557373047,36.0990138855899,0.0,0,71.905,38.698,261850.991787505,0.2996354378582642,1.8398379711330493,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
675,27,1,DF,5254976.684,-1717511.14,175241.724,2833.976,0.0,3972.529661016949,3978.0,139.7730726287738,3668.0,4236.0,568.0,19536.51183208848,7,tadjikistan,32.612333063351905,33.13138198852539,5.79148974858171,13.852846145629885,46.87538528442383,33.022539138793945,33.54135350792704,0.0,0,71.901,38.697,237775.49487652423,0.2741921676987948,1.923307137206388,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
678,28,1,DF,5255710.578,-1717709.81,522754.973,4959.457,80809.041,4164.232954545455,4167.0,87.82523803967285,3878.0,4369.0,491.0,7713.272436725199,7,tadjikistan,27.56644326465374,28.849655151367188,11.216930939620593,0.0,52.22801971435547,52.22801971435547,125.81953970421768,15.45830172332,1,71.901,38.689,355001.8192147936,0.2670790228948891,1.9487506649314408,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
681,29,0,FF,5254498.312,-1718739.69,742.55,108.999,0.0,3706.0,3706.0,0.0,3706.0,3706.0,0.0,0.0,7,tadjikistan,33.26427459716797,33.26427459716797,0.0,33.26427459716797,33.26427459716797,0.0,0.0,0.0,0,71.887,38.698,0.0,0.7853993532502325,1.136399139196378,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
683,31,0,FF,5258612.473,-1716237.06,4823602.709,11771.898,0.0,3431.54664408867,3448.0,448.6340821830748,2424.0,4384.0,1960.0,201272.53969624988,7,tadjikistan,35.94505957458994,36.315242767333984,7.233179343483157,2.900537967681885,58.8907585144043,55.99022054672241,52.31888341499144,0.0,0,71.925,38.666,4304689.555228623,0.4374097038958027,1.5227617486994047,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
685,32,0,FF,5258333.248,-1718635.31,7800484.368,14714.873,5162.728,3474.915754402665,3507.0,465.6714957720191,2378.0,4388.0,2010.0,216849.9419745496,7,tadjikistan,35.61530711201473,36.17081832885742,7.943100652699647,1.051189780235291,68.86316680908203,67.81197702884674,63.092847978917554,0.0661847105441183,1,71.901,38.661,5613798.793611755,0.4527082390973546,1.4968110011985103,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
688,33,1,DF,5259930.454,-1717425.79,246526.493,3596.969,0.0,2815.677710843373,2839.5,231.0230163457892,2364.0,3269.0,905.0,53371.63408150675,7,tadjikistan,38.70780936781183,39.93932723999024,6.442020027120188,21.06199073791504,53.79898452758789,32.73699378967285,41.49962202981759,0.0,0,71.918,38.65,449345.48059296753,0.2394418568737769,2.05814576537876,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
692,34,1,DF,5259422.306,-1717164.03,573990.901,4523.461,0.0,3157.575679172057,3172.0,224.77384011826533,2526.0,3623.0,1097.0,50523.27920151151,7,tadjikistan,37.475753893981775,38.1485481262207,6.382667844039767,6.389800548553467,52.29722595214844,45.90742540359497,40.73844880733924,0.0,0,71.919,38.656,831111.1936326624,0.3525114040482424,1.696248903997792,-8.0069275,-20.019455,4.3397217,-0.46679688,-15.577301,11.5625
693,35,1,DF,5259491.838,-1719866.55,830913.09,5885.949,0.0,3238.7283288650583,3269.0,258.3219434405276,2590.0,3653.0,1063.0,66730.22646289115,7,tadjikistan,36.18902136573203,37.35235977172852,8.992550031744265,0.743345081806183,54.87734222412109,54.13399714231491,80.86595607342379,0.0,0,71.892,38.647,968971.637043216,0.3013925238759098,1.834467102990572,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
696,36,0,FF,5264548.354,-1719843.27,4816177.212,13951.88,0.0,3444.588035769349,3429.0,479.0188539899938,2316.0,4602.0,2286.0,229459.06247788703,7,tadjikistan,38.76972191325684,38.727277755737305,7.969039682750092,6.547280788421631,63.32804489135742,56.78076410293579,63.50559346524568,0.0,0,71.909,38.599,5016807.7110609645,0.3109187106193528,1.806145513791627,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
697,37,0,FF,5266417.046,-1721664.02,20638891.19,27145.682,108887.608,3656.448262214866,3689.0,606.6471014483192,2312.0,4931.0,2619.0,368020.7056956472,7,tadjikistan,36.32123666311405,37.08054733276367,11.407705287506024,0.831073462963104,75.38506317138672,74.55398970842361,130.1357399265929,0.5275845829002599,1,71.897,38.575,11898129.161077872,0.3519611361925833,1.6975743723694825,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
698,107,0,FF,5269696.944,-1724750.59,43363307.08,41110.552,1251688.647,3885.311797945205,3980.0,547.4745016498048,2218.0,5138.0,2920.0,299728.32995670213,7,tadjikistan,32.70809956494872,33.720455169677734,12.159178331281275,0.371688187122345,76.50687408447266,76.13518589735031,147.84561769190012,2.8865156541007995,1,71.877,38.534,19228439.91297557,0.3224227246548021,1.773631298123678,-8.55072,-21.713974,5.2478027,-0.17355347,-16.96283,10.5
702,111,0,FF,5268659.752,-1728853.94,19827308.39,27258.407,883089.16,3825.612613287394,3991.0,571.1793760870008,2230.0,4827.0,2597.0,326245.87966713554,7,tadjikistan,32.55355813666485,34.085018157958984,12.6603223583835,0.0,69.61116027832031,69.61116027832031,160.28376221818516,4.453903387337186,1,71.833,38.532,11563886.76662356,0.3353302108772892,1.7391611471309896,-6.69339,-20.176834,7.641083,1.9020996,-15.324554,12.0
703,40,0,FF,5259884.213,-1732000.3,11427839.54,17712.347,0.0,3267.854905782976,3266.0,455.3305070282241,2271.0,4375.0,2104.0,207325.87063057968,7,tadjikistan,32.12763831926833,32.66895294189453,7.684564076722623,1.857815980911255,57.335208892822266,55.47739291191101,59.05252504925582,0.0,0,71.774,38.605,7112590.450820617,0.457743065913985,1.488556346384216,-6.8898315,-19.64888,6.5214844,1.1791687,-14.992737,13.1875
705,41,0,FF,5266826.519,-1731539.41,10094962.87,17821.346,0.0,3333.051710187569,3324.0,514.2855965132633,2246.0,4653.0,2407.0,264489.674781003,7,tadjikistan,37.16520327574718,37.38725280761719,8.687335087638091,1.532166004180908,64.14014434814453,62.60797834396362,75.46979092490791,0.0,0,71.801,38.541,7647657.9118585475,0.3994234750538961,1.593526803615691,-6.69339,-20.176834,7.641083,1.9020996,-15.324554,12.0
706,127,0,FF,5270362.312,-1733718.99,39053447.36,37489.401,2859275.276,3839.140732852878,3943.0,552.8040687830598,2188.0,4979.0,2791.0,305592.3384631059,7,tadjikistan,34.48085329442245,35.24187469482422,12.731865186737709,0.371688187122345,74.76371002197266,74.39202183485031,162.1003911332636,7.3214414329234785,1,71.791,38.5,17441728.609420918,0.3491823131147785,1.7043157088229708,-6.69339,-20.176834,7.641083,1.9020996,-15.324554,12.0
708,43,0,FF,5261198.469,-1739043.69,6602751.737,14278.877,0.0,3190.181286549708,3204.0,450.3365677637017,2221.0,4259.0,2038.0,202803.02426519105,7,tadjikistan,36.61101573578313,37.29035186767578,8.01191778159573,1.894580960273743,63.499168395996094,61.60458743572235,64.19082653904987,0.0,0,71.709,38.571,5236808.14862758,0.406955317016859,1.578711607734428,-7.0519714,-19.787766,6.3955994,1.00354,-15.141022,11.875
709,66,0,FF,5269437.626,-1737526.67,21556959.7,27958.259,0.0,3614.7555716303264,3726.0,611.3406449995358,2165.0,4822.0,2657.0,373737.3842284485,7,tadjikistan,35.945026924587474,37.02155303955078,11.91955973347783,0.525639116764069,71.88614654541016,71.36050742864609,142.07590423994606,0.0,0,71.751,38.497,12336310.99596412,0.3465589556992441,1.7107541515946458,-6.69339,-20.176834,7.641083,1.9020996,-15.324554,12.0
711,45,0,FF,5257563.863,-1736359.59,49242181.89,55099.024,2499339.755,3772.4048857724497,3910.0,565.9284923962324,2136.0,4927.0,2791.0,320275.0585058725,7,tadjikistan,29.410962354582303,31.167612075805664,11.283293889002357,0.371688187122345,66.63874053955078,66.26705235242844,127.31272098559788,5.075607251894662,1,71.724,38.613,19585221.17993762,0.203825886551513,2.230727369155683,-7.0519714,-19.787766,6.3955994,1.00354,-15.141022,11.875
712,46,1,DF,5265970.463,-1717077.45,742.55,108.999,0.0,3506.0,3506.0,0.0,3506.0,3506.0,0.0,0.0,7,tadjikistan,38.5885009765625,38.5885009765625,0.0,38.5885009765625,38.5885009765625,0.0,0.0,0.0,0,71.94,38.594,0.0,0.7853993532502325,1.136399139196378,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
713,47,1,DF,5266527.761,-1718116.82,2409573.705,8283.928,0.0,4005.1281972265024,4017.0,291.0877134285758,3375.0,4658.0,1283.0,84732.05690907667,7,tadjikistan,39.21274201080134,39.802921295166016,12.27555714039859,3.341447353363037,72.86907196044922,69.52762460708618,150.6893031071908,0.0,0,71.932,38.585,1991575.4493590607,0.4412426133532189,1.516133492281274,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
715,48,1,DF,5267468.116,-1717940.65,1194762.432,6703.442,151194.653,4084.297700435053,4081.0,320.3126234738117,3371.0,4880.0,1509.0,102600.17675667588,7,tadjikistan,44.352771024069774,45.404388427734375,11.953327377042616,9.63625144958496,70.80416870117188,61.167917251586914,142.8820353827565,12.654788010609291,1,71.937,38.577,1649415.3004689245,0.3341147972438218,1.7423215598477737,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
717,49,1,DF,5268335.37,-1718330.53,2477888.276,9864.415,324323.968,4271.503745879532,4279.0,300.3789975423914,3419.0,4928.0,1509.0,90227.542164572,7,tadjikistan,38.41338366723754,39.19953918457031,14.86232096627813,0.743345081806183,74.55652618408203,73.81318110227585,220.8885845046705,13.08872442479727,1,71.936,38.567,2375363.617091572,0.3199992165356179,1.780334911478301,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
719,50,1,DF,5269298.911,-1717440.47,346028.15,3542.469,0.0,4026.223175965665,4026.0,240.5042038736545,3518.0,4526.0,1008.0,57842.27208090038,7,tadjikistan,44.51742759999288,44.73006629943848,9.005135150313444,11.388094902038574,66.41446685791016,55.02637195587158,81.09245907541074,0.0,0,71.947,38.561,592947.5071214989,0.3465047384700099,1.710887986304206,-7.596924,-20.189499,5.5157166,0.35458374,-15.580811,12.375
720,51,1,DF - Beauty,5269867.179,-1716505.21,742.55,108.999,0.0,3515.0,3515.0,0.0,3515.0,3515.0,0.0,0.0,7,tadjikistan,16.956562042236328,16.956562042236328,0.0,16.956562042236328,16.956562042236328,0.0,0.0,0.0,0,71.958,38.558,0.0,0.7853993532502325,1.136399139196378,-8.266541,-20.690704,4.543457,-0.42956543,-16.136414,11.875
